scene_id,phase,local_mask_id,object_id,global_object_id,source_catalog_id,object_name,class_name,questionnaire_path,sos_path,sos_data_path,mask_source
scene006,phase2,6,soup_can.1,59,122.1,soup_can,soup_can,objects_meta/soup_can.1/questionnaire.json,objects/soup_can.1/,objects/soup_can.1/,scenes/scene006/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene006,phase2,7,headphone,30,67,headphone,headphone,objects_meta/headphone/questionnaire.json,objects/headphone/,objects/headphone/,scenes/scene006/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene007,phase0,1,soft_scrub_cleanser_bottle,58,121,soft_scrub_cleanser_bottle,soft_scrub_cleanser_bottle,objects_meta/soft_scrub_cleanser_bottle/questionnaire.json,objects/soft_scrub_cleanser_bottle/,objects/soft_scrub_cleanser_bottle/,scenes/scene007/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene007,phase0,2,food_bag,22,50,food_bag,food_bag,objects_meta/food_bag/questionnaire.json,objects/food_bag/,objects/food_bag/,scenes/scene007/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene007,phase0,3,milk_jug,43,86,milk_jug,milk_jug,objects_meta/milk_jug/questionnaire.json,objects/milk_jug/,objects/milk_jug/,scenes/scene007/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene007,phase0,4,toothpaste,67,142,toothpaste,toothpaste,objects_meta/toothpaste/questionnaire.json,objects/toothpaste/,objects/toothpaste/,scenes/scene007/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene007,phase0,5,coffee_bottle,16,36,coffee_bottle,coffee_bottle,objects_meta/coffee_bottle/questionnaire.json,objects/coffee_bottle/,objects/coffee_bottle/,scenes/scene007/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene007,phase0,6,tape_measure,64,135,tape_measure,tape_measure,objects_meta/tape_measure/questionnaire.json,objects/tape_measure/,objects/tape_measure/,scenes/scene007/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene007,phase0,7,marker.5,40,83.5,marker,marker,objects_meta/marker.5/questionnaire.json,objects/marker.5/,objects/marker.5/,scenes/scene007/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene007,phase1,1,soft_scrub_cleanser_bottle,58,121,soft_scrub_cleanser_bottle,soft_scrub_cleanser_bottle,objects_meta/soft_scrub_cleanser_bottle/questionnaire.json,objects/soft_scrub_cleanser_bottle/,objects/soft_scrub_cleanser_bottle/,scenes/scene007/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene007,phase1,2,food_bag,22,50,food_bag,food_bag,objects_meta/food_bag/questionnaire.json,objects/food_bag/,objects/food_bag/,scenes/scene007/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene007,phase1,3,milk_jug,43,86,milk_jug,milk_jug,objects_meta/milk_jug/questionnaire.json,objects/milk_jug/,objects/milk_jug/,scenes/scene007/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene007,phase1,4,toothpaste,67,142,toothpaste,toothpaste,objects_meta/toothpaste/questionnaire.json,objects/toothpaste/,objects/toothpaste/,scenes/scene007/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene007,phase1,5,coffee_bottle,16,36,coffee_bottle,coffee_bottle,objects_meta/coffee_bottle/questionnaire.json,objects/coffee_bottle/,objects/coffee_bottle/,scenes/scene007/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene007,phase1,6,tape_measure,64,135,tape_measure,tape_measure,objects_meta/tape_measure/questionnaire.json,objects/tape_measure/,objects/tape_measure/,scenes/scene007/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene007,phase1,7,marker.5,40,83.5,marker,marker,objects_meta/marker.5/questionnaire.json,objects/marker.5/,objects/marker.5/,scenes/scene007/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene007,phase2,1,soft_scrub_cleanser_bottle,58,121,soft_scrub_cleanser_bottle,soft_scrub_cleanser_bottle,objects_meta/soft_scrub_cleanser_bottle/questionnaire.json,objects/soft_scrub_cleanser_bottle/,objects/soft_scrub_cleanser_bottle/,scenes/scene007/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene007,phase2,2,food_bag,22,50,food_bag,food_bag,objects_meta/food_bag/questionnaire.json,objects/food_bag/,objects/food_bag/,scenes/scene007/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene007,phase2,3,milk_jug,43,86,milk_jug,milk_jug,objects_meta/milk_jug/questionnaire.json,objects/milk_jug/,objects/milk_jug/,scenes/scene007/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene007,phase2,4,toothpaste,67,142,toothpaste,toothpaste,objects_meta/toothpaste/questionnaire.json,objects/toothpaste/,objects/toothpaste/,scenes/scene007/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene007,phase2,5,coffee_bottle,16,36,coffee_bottle,coffee_bottle,objects_meta/coffee_bottle/questionnaire.json,objects/coffee_bottle/,objects/coffee_bottle/,scenes/scene007/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene007,phase2,6,tape_measure,64,135,tape_measure,tape_measure,objects_meta/tape_measure/questionnaire.json,objects/tape_measure/,objects/tape_measure/,scenes/scene007/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene007,phase2,7,marker.5,40,83.5,marker,marker,objects_meta/marker.5/questionnaire.json,objects/marker.5/,objects/marker.5/,scenes/scene007/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene008,phase0,1,beanie.2,8,13.2,beanie,beanie,objects_meta/beanie.2/questionnaire.json,objects/beanie.2/,objects/beanie.2/,scenes/scene008/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene008,phase0,2,juice_pouch.2,35,73.2,juice_pouch,juice_pouch,objects_meta/juice_pouch.2/questionnaire.json,objects/juice_pouch.2/,objects/juice_pouch.2/,scenes/scene008/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene008,phase0,3,peeler.2,48,96.2,peeler,peeler,objects_meta/peeler.2/questionnaire.json,objects/peeler.2/,objects/peeler.2/,scenes/scene008/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene008,phase0,4,glove.2,24,57.2,glove,glove,objects_meta/glove.2/questionnaire.json,objects/glove.2/,objects/glove.2/,scenes/scene008/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene008,phase0,5,banana,5,9,banana,banana,objects_meta/banana/questionnaire.json,objects/banana/,objects/banana/,scenes/scene008/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene008,phase0,6,root_beer_bottle,53,109,root_beer_bottle,root_beer_bottle,objects_meta/root_beer_bottle/questionnaire.json,objects/root_beer_bottle/,objects/root_beer_bottle/,scenes/scene008/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene008,phase0,7,pear,47,95,pear,pear,objects_meta/pear/questionnaire.json,objects/pear/,objects/pear/,scenes/scene008/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene008,phase1,1,beanie.2,8,13.2,beanie,beanie,objects_meta/beanie.2/questionnaire.json,objects/beanie.2/,objects/beanie.2/,scenes/scene008/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene008,phase1,2,juice_pouch.2,35,73.2,juice_pouch,juice_pouch,objects_meta/juice_pouch.2/questionnaire.json,objects/juice_pouch.2/,objects/juice_pouch.2/,scenes/scene008/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene008,phase1,3,peeler.2,48,96.2,peeler,peeler,objects_meta/peeler.2/questionnaire.json,objects/peeler.2/,objects/peeler.2/,scenes/scene008/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene008,phase1,4,glove.2,24,57.2,glove,glove,objects_meta/glove.2/questionnaire.json,objects/glove.2/,objects/glove.2/,scenes/scene008/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene008,phase1,5,banana,5,9,banana,banana,objects_meta/banana/questionnaire.json,objects/banana/,objects/banana/,scenes/scene008/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene008,phase1,6,root_beer_bottle,53,109,root_beer_bottle,root_beer_bottle,objects_meta/root_beer_bottle/questionnaire.json,objects/root_beer_bottle/,objects/root_beer_bottle/,scenes/scene008/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene008,phase1,7,pear,47,95,pear,pear,objects_meta/pear/questionnaire.json,objects/pear/,objects/pear/,scenes/scene008/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene008,phase2,1,beanie.2,8,13.2,beanie,beanie,objects_meta/beanie.2/questionnaire.json,objects/beanie.2/,objects/beanie.2/,scenes/scene008/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene008,phase2,2,juice_pouch.2,35,73.2,juice_pouch,juice_pouch,objects_meta/juice_pouch.2/questionnaire.json,objects/juice_pouch.2/,objects/juice_pouch.2/,scenes/scene008/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene008,phase2,3,peeler.2,48,96.2,peeler,peeler,objects_meta/peeler.2/questionnaire.json,objects/peeler.2/,objects/peeler.2/,scenes/scene008/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene008,phase2,4,glove.2,24,57.2,glove,glove,objects_meta/glove.2/questionnaire.json,objects/glove.2/,objects/glove.2/,scenes/scene008/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene008,phase2,5,banana,5,9,banana,banana,objects_meta/banana/questionnaire.json,objects/banana/,objects/banana/,scenes/scene008/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene008,phase2,6,root_beer_bottle,53,109,root_beer_bottle,root_beer_bottle,objects_meta/root_beer_bottle/questionnaire.json,objects/root_beer_bottle/,objects/root_beer_bottle/,scenes/scene008/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene008,phase2,7,pear,47,95,pear,pear,objects_meta/pear/questionnaire.json,objects/pear/,objects/pear/,scenes/scene008/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene009,phase0,1,fry_pan.1,21,49.1,fry_pan,fry_pan,objects_meta/fry_pan.1/questionnaire.json,objects/fry_pan.1/,objects/fry_pan.1/,scenes/scene009/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene009,phase0,2,kettle,36,74,kettle,kettle,objects_meta/kettle/questionnaire.json,objects/kettle/,objects/kettle/,scenes/scene009/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene009,phase0,3,hairbrush,26,62,hair_brush,hair_brush,objects_meta/hairbrush/questionnaire.json,objects/hairbrush/,objects/hairbrush/,scenes/scene009/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene009,phase0,4,jar,33,71,jar,jar,objects_meta/jar/questionnaire.json,objects/jar/,objects/jar/,scenes/scene009/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene009,phase0,5,soda_can.3,57,120.3,soda_can,soda_can,objects_meta/soda_can.3/questionnaire.json,objects/soda_can.3/,objects/soda_can.3/,scenes/scene009/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene009,phase0,6,sponge,61,125,sponge,sponge,objects_meta/sponge/questionnaire.json,objects/sponge/,objects/sponge/,scenes/scene009/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene009,phase0,7,baseball_ball,6,10,baseball_ball,baseball_ball,objects_meta/baseball_ball/questionnaire.json,objects/baseball_ball/,objects/baseball_ball/,scenes/scene009/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene009,phase1,1,fry_pan.1,21,49.1,fry_pan,fry_pan,objects_meta/fry_pan.1/questionnaire.json,objects/fry_pan.1/,objects/fry_pan.1/,scenes/scene009/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene009,phase1,2,kettle,36,74,kettle,kettle,objects_meta/kettle/questionnaire.json,objects/kettle/,objects/kettle/,scenes/scene009/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene009,phase1,3,hairbrush,26,62,hair_brush,hair_brush,objects_meta/hairbrush/questionnaire.json,objects/hairbrush/,objects/hairbrush/,scenes/scene009/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene009,phase1,4,jar,33,71,jar,jar,objects_meta/jar/questionnaire.json,objects/jar/,objects/jar/,scenes/scene009/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene009,phase1,5,soda_can.3,57,120.3,soda_can,soda_can,objects_meta/soda_can.3/questionnaire.json,objects/soda_can.3/,objects/soda_can.3/,scenes/scene009/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene009,phase1,6,sponge,61,125,sponge,sponge,objects_meta/sponge/questionnaire.json,objects/sponge/,objects/sponge/,scenes/scene009/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene009,phase1,7,baseball_ball,6,10,baseball_ball,baseball_ball,objects_meta/baseball_ball/questionnaire.json,objects/baseball_ball/,objects/baseball_ball/,scenes/scene009/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene009,phase2,1,fry_pan.1,21,49.1,fry_pan,fry_pan,objects_meta/fry_pan.1/questionnaire.json,objects/fry_pan.1/,objects/fry_pan.1/,scenes/scene009/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene009,phase2,2,kettle,36,74,kettle,kettle,objects_meta/kettle/questionnaire.json,objects/kettle/,objects/kettle/,scenes/scene009/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene009,phase2,3,hairbrush,26,62,hair_brush,hair_brush,objects_meta/hairbrush/questionnaire.json,objects/hairbrush/,objects/hairbrush/,scenes/scene009/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene009,phase2,4,jar,33,71,jar,jar,objects_meta/jar/questionnaire.json,objects/jar/,objects/jar/,scenes/scene009/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene009,phase2,5,soda_can.3,57,120.3,soda_can,soda_can,objects_meta/soda_can.3/questionnaire.json,objects/soda_can.3/,objects/soda_can.3/,scenes/scene009/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene009,phase2,6,sponge,61,125,sponge,sponge,objects_meta/sponge/questionnaire.json,objects/sponge/,objects/sponge/,scenes/scene009/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene009,phase2,7,baseball_ball,6,10,baseball_ball,baseball_ball,objects_meta/baseball_ball/questionnaire.json,objects/baseball_ball/,objects/baseball_ball/,scenes/scene009/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene010,phase0,1,cracker_box,18,38,cracker_box,cracker_box,objects_meta/cracker_box/questionnaire.json,objects/cracker_box/,objects/cracker_box/,scenes/scene010/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene010,phase0,2,hat.1,29,66.1,hat,hat,objects_meta/hat.1/questionnaire.json,objects/hat.1/,objects/hat.1/,scenes/scene010/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene010,phase0,3,towel.2,68,144.2,towel,towel,objects_meta/towel.2/questionnaire.json,objects/towel.2/,objects/towel.2/,scenes/scene010/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene010,phase0,4,book.3,10,17.3,book,book,objects_meta/book.3/questionnaire.json,objects/book.3/,objects/book.3/,scenes/scene010/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene010,phase0,5,water_bottle.2,70,148.2,water_bottle,water_bottle,objects_meta/water_bottle.2/questionnaire.json,objects/water_bottle.2/,objects/water_bottle.2/,scenes/scene010/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene010,phase0,6,mug.2,45,88.2,mug,mug,objects_meta/mug.2/questionnaire.json,objects/mug.2/,objects/mug.2/,scenes/scene010/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene010,phase0,7,meat_can,41,84,meat_can,meat_can,objects_meta/meat_can/questionnaire.json,objects/meat_can/,objects/meat_can/,scenes/scene010/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene010,phase1,1,cracker_box,18,38,cracker_box,cracker_box,objects_meta/cracker_box/questionnaire.json,objects/cracker_box/,objects/cracker_box/,scenes/scene010/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene010,phase1,2,hat.1,29,66.1,hat,hat,objects_meta/hat.1/questionnaire.json,objects/hat.1/,objects/hat.1/,scenes/scene010/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene010,phase1,3,towel.2,68,144.2,towel,towel,objects_meta/towel.2/questionnaire.json,objects/towel.2/,objects/towel.2/,scenes/scene010/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene010,phase1,4,book.3,10,17.3,book,book,objects_meta/book.3/questionnaire.json,objects/book.3/,objects/book.3/,scenes/scene010/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene010,phase1,5,water_bottle.2,70,148.2,water_bottle,water_bottle,objects_meta/water_bottle.2/questionnaire.json,objects/water_bottle.2/,objects/water_bottle.2/,scenes/scene010/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene010,phase1,6,mug.2,45,88.2,mug,mug,objects_meta/mug.2/questionnaire.json,objects/mug.2/,objects/mug.2/,scenes/scene010/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene010,phase1,7,meat_can,41,84,meat_can,meat_can,objects_meta/meat_can/questionnaire.json,objects/meat_can/,objects/meat_can/,scenes/scene010/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene010,phase2,1,cracker_box,18,38,cracker_box,cracker_box,objects_meta/cracker_box/questionnaire.json,objects/cracker_box/,objects/cracker_box/,scenes/scene010/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene010,phase2,2,hat.1,29,66.1,hat,hat,objects_meta/hat.1/questionnaire.json,objects/hat.1/,objects/hat.1/,scenes/scene010/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene010,phase2,3,towel.2,68,144.2,towel,towel,objects_meta/towel.2/questionnaire.json,objects/towel.2/,objects/towel.2/,scenes/scene010/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene010,phase2,4,book.3,10,17.3,book,book,objects_meta/book.3/questionnaire.json,objects/book.3/,objects/book.3/,scenes/scene010/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene010,phase2,5,water_bottle.2,70,148.2,water_bottle,water_bottle,objects_meta/water_bottle.2/questionnaire.json,objects/water_bottle.2/,objects/water_bottle.2/,scenes/scene010/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene010,phase2,6,mug.2,45,88.2,mug,mug,objects_meta/mug.2/questionnaire.json,objects/mug.2/,objects/mug.2/,scenes/scene010/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene010,phase2,7,meat_can,41,84,meat_can,meat_can,objects_meta/meat_can/questionnaire.json,objects/meat_can/,objects/meat_can/,scenes/scene010/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene011,phase0,1,baking_tray.1,4,7.1,baking_tray,baking_tray,objects_meta/baking_tray.1/questionnaire.json,objects/baking_tray.1/,objects/baking_tray.1/,scenes/scene011/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene011,phase0,2,hat.1,29,66.1,hat,hat,objects_meta/hat.1/questionnaire.json,objects/hat.1/,objects/hat.1/,scenes/scene011/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene011,phase0,3,headphone,30,67,headphone,headphone,objects_meta/headphone/questionnaire.json,objects/headphone/,objects/headphone/,scenes/scene011/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene011,phase0,4,shoe.1,56,117.1,shoe,shoe,objects_meta/shoe.1/questionnaire.json,objects/shoe.1/,objects/shoe.1/,scenes/scene011/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene011,phase0,5,mustard_bottle.3,46,89.3,mustard_bottle,mustard_bottle,objects_meta/mustard_bottle.3/questionnaire.json,objects/mustard_bottle.3/,objects/mustard_bottle.3/,scenes/scene011/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene011,phase0,6,scissors.1,54,113.1,scissors,scissors,objects_meta/scissors.1/questionnaire.json,objects/scissors.1/,objects/scissors.1/,scenes/scene011/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene011,phase0,7,apple,3,5,apple,apple,objects_meta/apple/questionnaire.json,objects/apple/,objects/apple/,scenes/scene011/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene011,phase1,1,baking_tray.1,4,7.1,baking_tray,baking_tray,objects_meta/baking_tray.1/questionnaire.json,objects/baking_tray.1/,objects/baking_tray.1/,scenes/scene011/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene011,phase1,2,hat.1,29,66.1,hat,hat,objects_meta/hat.1/questionnaire.json,objects/hat.1/,objects/hat.1/,scenes/scene011/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
